GEOID20,parcels,sale.date_mean,sale.price.real_mean,year.built_mean,stories_mean,landval_mean,impval_mean,totval_mean,building.size.m2_mean,building.height.m_mean,lot.size.m2_mean,outdoor.m2_mean,year.built_sd,stories_sd,landval_sd,impval_sd,totval_sd,building.size.m2_sd,building.height.m_sd,lot.size.m2_sd,outdoor.m2_sd
320030022061,223,2006-07-09,5515081.553973889,1992.1793721973095,1.0762331838565022,426512.98206278024,719615.2869955157,1146128.3946188341,791.6254789237668,NA,17961.637546446374,17296.74141505624,17.706672167398594,0.2659678558309498,760881.7316817967,1363859.186852467,2118075.634894542,2103.240685988894,NA,36490.93246962605,36048.93127859152
320030022062,38,2010-04-21,1916145.0862669456,1980.1842105263158,1.0263157894736843,176615.73684210525,176919.2894736842,353535.13157894736,812.7209815789473,NA,4798.724046856667,4093.287896856667,13.88924387091796,0.16222142113076254,282320.48108753364,307084.41739012557,583748.3780287055,1690.987488299917,NA,7807.130430705777,6962.756718106078
320030022071,6,2019-04-01,26895291.87892198,1979.6666666666667,1.5,1559016.6666666667,2031511,3590527.6666666665,8501.960266666665,3.4036000000000004,45392.27786561966,41076.019998952994,1.3662601021279464,0.5477225575051661,164384.18618184252,389688.80581407517,550495.8734118419,9232.95883180312,1.0631652364519826,4660.79290504418,6053.791484012926
320030022072,4,2018-09-01,19843668.67563532,1978,1.5,1698550,2125628,3824178,9822.2241,2.8956,49027.70797374725,44071.30717374725,0,0.5773502691896257,39202.08327797559,194796.82612404134,155594.74284606575,11171.019506142688,0.17597636204899778,817.7603899175767,5640.910055691172
320030022073,8,2014-10-22,3831685.338591876,1990.5,1.125,678035.875,1283225.5,1961261.625,3432.3879125,NA,26491.75760907814,24214.41862157814,16.04458074954193,0.3535533905932738,487740.89968384925,951561.1095520876,1422566.171288948,6338.769145830146,NA,24223.97431985698,24042.109310793036
320030023021,241,2011-09-25,13550155.921648484,1994.8174273858922,2.800829875518672,21844364.655601658,64968270.402489625,86812635.02489626,8797.186701244813,NA,58260.39831288552,55881.13753719542,16.477505728135764,6.793514012775009,39563614.0872079,182065508.1913597,218478079.712631,27138.979653053993,NA,103045.47568914655,101779.24781708592
320030023031,437,2012-07-25,5855548.39901992,2003.649885583524,1.5446224256292906,1790342.7345537758,3706422.6933638444,5497030.597254004,1845.0329032036614,NA,3309.349791540973,2993.3381947292946,4.330241559007524,4.682188547394172,7881468.009194123,21909437.48608992,28285621.947711393,17544.567491219575,NA,15148.921944250338,13778.343032953717
320030024031,13,2013-03-11,3830184.8832038403,1982.6153846153845,1.9230769230769231,221776.76923076922,1577790.1538461538,1799567,3263.3911999999996,NA,7919.393856856616,6602.931777369437,20.79879187812945,1.3204505835470495,257642.09064842705,3077568.0023868103,3173250.11053331,4960.385721088778,NA,11015.198176501226,9922.445891391626
320030024032,17,2017-04-11,14759353.427949851,1985.5294117647059,2.4705882352941178,803973.2941176471,2666618.2352941176,3470591.588235294,5047.076664705882,NA,21779.248248972683,20182.555290728476,13.95581261992124,2.3748064936648925,520363.33347752853,3187853.600427518,3596406.492539047,7326.030027264451,NA,19794.644081585335,19074.08594442397
320030024033,9,2014-03-02,114839061.87595491,2003.7777777777778,3.111111111111111,1308524.5555555555,14546341.444444444,15854866,6343.7281111111115,NA,21880.022998055352,20931.35105440456,9.121098861674751,4.28498671072748,658606.6647892183,13231084.206132382,13487183.069791723,12270.049725135135,NA,17889.192066603926,18594.24028973029
320030024034,12,2006-05-19,2747800.7004618957,1972.3333333333333,1.9166666666666667,417340,757322.3333333334,1174662.3333333333,2995.6456583333334,2.8956000000000004,9014.380555927455,7585.745001760789,7.278028371042323,0.6685579234215214,393788.239355298,863747.3490393034,1255205.4176507115,3570.0866746959746,0.44074007182135244,5936.298014096163,6041.601655208006
320030024041,6,2016-09-09,18163378.29851081,1973.3333333333333,1.6666666666666667,880600,1883401,2764001,9790.421333333332,2.8448,31160.82251458486,26997.896097918194,0.5163977794943222,0.816496580927726,275595.36774046114,524481.7082392864,776557.2539083001,11556.564189585904,0.15739804318986927,2749.9607027522297,4908.29811720946
320030024042,12,2012-06-14,1505752.0048797845,1981.9166666666667,1.1666666666666667,379895.5,314075.4166666667,693970.75,1025.01215,NA,9830.497207616569,9211.922557616568,12.766848641791922,0.5773502691896257,837737.4357253753,371515.61151498876,1183723.698352643,2057.625999085336,NA,23143.275006161683,23261.20423617028
320030024043,25,2011-06-03,3891968.3070833716,1978.12,1.48,224189.64,535952.64,760142.2,2068.935024,NA,8569.630851395656,7528.722272728988,12.666622806941609,0.714142842854285,243515.7858235067,1039321.0797955991,1259767.4596116606,3120.011907464468,NA,10789.128648056554,10722.445409171625
320030024044,29,2012-11-25,2588357.875826033,1968.9655172413793,1.5517241379310345,92837.58620689655,139511.2068965517,232348.75862068965,960.5667793103447,NA,2349.9697363506825,1749.8293294541306,10.84133214870851,0.5061201788784758,85867.2587775196,162751.57803390754,242476.71074863122,1431.2004659022523,NA,2315.13674564222,1737.0862011699678
320030024045,13,2018-01-18,21240666.722473923,1976.4615384615386,1.6153846153846154,593684,1122041.4615384615,1715725.4615384615,4170.917007692307,3.1417846153846156,20825.76388665786,18625.02243793991,6.628415906979392,0.7679476477883045,144313.1026587676,309047.81138458586,439719.6498549986,5556.890514760418,0.7081230140850691,8392.276525880168,8039.813916871483
320030024051,52,2009-02-18,4610164.240006676,1978.7307692307693,1.8846153846153846,541499.75,719331.3653846154,1260831.1923076923,1836.9027673076923,NA,7903.828841158811,NaN,15.565315116977214,0.9631208698573358,582568.5466523088,1088153.7596891932,1468074.8958357736,2526.658582199235,NA,7922.340221592105,NA
320030024052,10,2010-04-07,5291246.266600303,1967.7,1.5,309176,440107.5,749283.5,2622.43694,NA,9906.713118870615,8534.366448870616,6.896859188548557,0.5270462766947299,580953.8832567617,838591.273867106,1419541.843106606,6943.910405148701,NA,17627.654010874543,15560.731490659724
320030024053,41,2016-05-23,1121048.633073026,1966.9024390243903,1.7804878048780488,61659,87514.17073170732,149173.17073170733,717.3964585365853,NA,1449.9603207107289,1065.9525060765825,7.415540701960918,0.4190581774617469,63142.73146887138,73510.55203469173,133562.55473071456,609.6134691214913,NA,1633.4207214641349,1384.6397249322658
320030024061,5,2018-09-16,21785377.793364257,2001.8,3.4,614884.8,3512833,4127717.6,8475.9173,3.3284160000000003,17207.24885700822,15699.58404700822,16.42254547870092,3.9115214431215892,175342.6097535907,2537797.1465217625,2560176.3782860353,11571.100886071286,0.6820304401417872,7513.08052077981,6982.8464328434175
320030024062,41,2010-10-11,9046231.815584766,1991.9024390243903,1.4878048780487805,417569.73170731706,897615.1707317074,1315184.780487805,2731.1671,NA,11442.743407520478,9919.83430095834,10.697674696046754,1.1645160200596683,299841.3866654355,980329.6755697009,1217529.7283473515,4209.79520970624,NA,10198.732601142605,9440.050206458087
320030025011,74,2012-08-08,11913784.525757514,1978.2567567567567,1.1486486486486487,555394.6486486486,2435773.5,2991168.027027027,2032.603039189189,NA,31143.868028111352,29706.54349928252,16.76923210828886,0.427878885450763,1062280.1702779054,5188375.560585934,6222436.006929337,5802.584166415224,NA,62046.88754266735,60358.91240051605
320030025012,41,2012-02-08,14440979.990667457,1985.6097560975609,1.2195121951219512,300910.8048780488,699994.6829268293,1000905.3902439025,2707.36883902439,NA,10599.812075631648,8777.962260184493,11.099274860954853,0.5249854817969359,313288.4408416004,742737.656452951,1024040.6730122558,4685.731875050768,NA,13805.684867044229,12572.301665139983
320030025013,39,2010-11-24,7878612.846847573,1985.1025641025642,1.4102564102564104,327092.3846153846,1123395.3846153845,1450487.7692307692,2576.8864025641024,NA,66095.59901257513,64558.56136642127,12.368880457772944,0.7510676161988108,269837.6896433947,1116532.6279555596,1354383.9602010257,3937.104904260271,NA,159311.89950578337,159579.39973192292
320030025041,45,2005-03-22,2310968.920623925,1988.3555555555556,1.3111111111111111,114154.6888888889,561971.5333333333,676126.2666666667,1553.5976666666666,NA,3778.4722618477676,2702.94955606999,23.912867927650428,0.701369511683529,102490.51307090513,915899.2560236683,939264.2958564431,3152.9609103543016,NA,3268.5522396255137,3185.512841887805
320030025042,22,2012-04-13,2998295.536063724,1982.5,1.2272727272727273,242441.36363636365,417636.36363636365,660077.7272727273,1794.469068181818,NA,7769.971292208636,6688.404155845,6.464187055285009,0.4289320272288885,301670.9754584487,646255.716598796,935586.6838549402,3870.312492996375,NA,12166.279632618815,11041.93755098484
320030025043,27,2014-03-18,5579778.054253001,1985.3703703703704,1.0740740740740742,675431.0370370371,1426659.4814814816,2102090.6296296297,2364.8314333333333,NA,27001.54966422024,25218.733290146167,8.696365943702038,0.2668802563418119,681921.6042080859,1328971.3424581252,1971660.4550629626,5084.630639723803,NA,28066.23161468175,27392.88139883428
320030025051,7,2005-07-01,5126610.579443443,1980.142857142857,1.7142857142857142,232215.42857142858,344942.28571428574,577157.5714285715,2215.054514285714,NA,10117.149801861857,9009.622544718999,10.139503134252871,0.4879500364742666,260193.7596060912,326648.86335825216,570960.1939606814,2873.3005876541442,NA,11355.99172741754,11339.695796945136
320030025052,57,2010-11-15,4268327.821538827,1989.0526315789473,1.3859649122807018,412685.70175438595,4417670.298245614,4830356.01754386,2218.2792385964913,NA,20596.38703527145,19301.73404778607,14.432628030947768,0.7259079527665503,322444.2387726556,5777302.873041102,6082970.761813426,3132.564202374521,NA,19413.197788814818,19639.82451735582
320030025061,45,2011-09-13,8116863.482589942,1982.2666666666667,1.2666666666666666,312814.55555555556,458018.0444444445,770832.5555555555,1723.8317555555554,NA,9521.812014224211,8256.307569779767,10.990491758375013,0.44721359549995793,217488.1244339515,473329.59518423385,603711.0775060578,2704.9722989866495,NA,5674.017622737039,5459.2154877592675
320030025062,14,2007-11-03,2598238.2040880765,1986.5714285714287,1.4285714285714286,442421.5714285714,1098992.7857142857,1541414.357142857,4076.5050857142855,NA,14354.790632277749,11889.848389420606,8.409832027173595,0.5135525910130955,416134.2883633219,898715.1141846195,1246809.2841337416,5730.3804113483975,NA,16271.021153235144,14815.408521207904
320030025063,12,2013-03-29,6481253.880414379,1978.5,1.5,286985.4166666667,551338.6666666666,838324.0833333334,2783.5472166666664,NA,9365.1084097295,7914.474909729501,3.7779263191236634,0.5222329678670935,146181.95598851723,332642.32693563146,443722.61737454816,3458.9815186159644,NA,5047.3182278625945,4512.609987393216
320030026031,2,NA,NaN,1978,1,6715255,1251874,7967128.5,0,NA,99026.66335093499,99026.66335093499,19.79898987322333,0,3496778.7974694655,1232878.8567649296,2263899.2335977545,0,NA,51565.34849711778,51565.34849711778
320030026032,51,2006-09-03,10201801.297788845,1986.4117647058824,1.5686274509803921,2675870.3529411764,2929488.0784313725,5605358.450980392,2286.3728294117645,NA,34234.84969612181,33245.34841932442,13.078496045934694,1.2207358757861475,5113642.8151611015,6542742.572656573,11510566.807417886,4548.0356297092885,NA,107868.75471849929,108011.12047601676
320030026033,14,2016-12-18,23946629.117512006,1981.4285714285713,2.142857142857143,665732,1526832.142857143,2192564.1428571427,5819.328992857142,NA,12724.484080200877,10936.912233772306,13.882552889338283,2.348719548282322,488669.0926572516,2729456.3472034233,3209501.4524693075,12927.855260776623,NA,11649.591198108625,11301.75254281207
320030026041,14,NA,NaN,2004.7857142857142,4.857142857142857,24398169,101602313,126000483,17318.875864285714,NA,99633.69659626008,95790.16213238853,6.216337920581308,5.558875686782256,0,0,0,18978.493499004493,NA,0,4306.409470840842
320030026042,28,2014-04-16,7668011.203675315,1985.392857142857,3.0357142857142856,670267.6428571428,2407205.8214285714,3077473.4285714286,5253.624396428571,NA,6161.344323466718,5435.765117142314,20.17761738625855,4.095907106668195,1311231.0207730923,5594263.10052374,6097438.02151813,12061.6248092112,NA,10170.944690382823,10321.410557109766
320030026043,23,2008-01-24,16877078.75149086,1978,1.9130434782608696,1027279.1304347826,2524276.086956522,3551555.217391304,3087.3012695652174,NA,17577.448876304807,15846.899598043938,9.917844340562942,0.8481554037632527,754760.8922764459,3496667.316425156,4142713.285927231,6096.293043305644,NA,20665.687815228885,18419.485266122734
320030026051,3,2019-02-01,101060312.44463885,2001.3333333333333,1,5707599.666666667,113205.66666666667,5820805.333333333,466.01736666666665,NA,35855.18014031411,35389.16277364744,5.686240703077327,0,8047135.187427656,67138.330753254,7979996.856674402,807.1657562761216,NA,47313.229806211115,47721.932590496006
320030026052,33,2013-04-16,25086881.094207007,1992.060606060606,1.6363636363636365,3263440.0303030303,4883635.787878788,8147075.606060606,4411.373390909091,NA,20997.072378548728,19376.860719962868,13.245139188442382,1.1129404133359357,5021585.645421489,7928759.936382725,12913448.552037852,10313.080478416294,NA,28872.42593952055,27436.8030461912
320030027061,24,2010-10-08,2844679.080032153,1991.5,1.2083333333333333,258426.58333333334,466124.9583333333,724551.4166666666,2293.1939208333333,NA,7668.799642913243,6149.484011663243,11.538216273870441,0.4148511169990534,281738.32249091135,412645.48404900986,664242.9073702217,3994.1848013321396,NA,8095.074592552929,6395.659239186717
320030027062,34,2011-03-02,1918520.40522394,1982.3529411764705,1.1764705882352942,216428.35294117648,394425.5882352941,610853.9117647059,1213.678388235294,NA,4580.093392635506,3744.388673027662,12.853209369155396,0.5205235263972002,234867.2806304023,596765.687974217,810450.287054592,2619.9904962831397,NA,3410.5047862956876,3667.908661350299
320030027063,11,2015-04-22,6879093.261940829,1987.7272727272727,1.1818181818181819,638575.6363636364,1270481.1818181819,1909056.9090909092,3804.3985727272725,NA,22128.96665866592,19673.070704120462,10.49848473915078,0.40451991747794525,447985.34209665225,810401.5912986373,1256548.1978268446,7121.667934413345,NA,17898.53248129741,16328.493271954745
320030027071,16,2012-05-20,171481.39877670858,1979.375,1.1875,86725.9375,52896.5625,139622.4375,123.77183124999999,NA,3927.9834689568543,3823.1051752068547,12.181269775082288,0.4031128874149275,179244.29207107963,81656.23111799757,260575.8150330325,140.30601722486327,NA,8751.447147837252,8757.422465954469
320030027072,29,2008-11-25,655545.594735767,1996.2758620689656,1.0689655172413792,510023.8275862069,781685.4137931034,1291709.3793103448,1971.6455310344827,NA,16042.311359753558,14188.889087339765,17.537503796403495,0.25788071477756375,676660.8853552267,994076.3461514167,1629590.731674442,4213.990502854245,NA,22025.480929355268,19323.820296367514
320030027073,16,2007-12-01,3112139.6150497464,1979.6875,1.125,80188,258665.75,338853.625,741.8877875,NA,2544.4631577622517,2124.799020262252,10.57493104784455,0.3415650255319866,116907.42666001449,604813.4325438989,714689.5187991193,1920.3430908492187,NA,4673.3989143626695,4797.909031593031
320030027081,14,2012-01-12,6581675.095509675,1988.857142857143,1.5,224441.85714285713,614717.6428571428,839159.5,2761.5254928571426,NA,5706.072650137565,4278.803500137565,14.357293203520925,0.5188745216627708,194341.9404213801,512308.39400555886,637135.3859106399,3023.727003895338,NA,5925.257126721043,5975.867929611544
320030027082,10,2015-01-26,7831120.48337139,1983.8,1.7,231000,676798.5,907798.5,2748.67875,NA,13026.842073702337,11697.224758702336,5.846176338238334,0.6749485577105528,360870.7640324072,837433.3235379598,1193971.7995155915,5419.701105382659,NA,13217.724722718222,12019.932892461562
320030028081,122,2016-08-30,1195783.5792348462,2001.122950819672,1.0163934426229508,342184.08196721313,329144.25409836066,671328.3032786886,363.38139590163934,NA,44467.22591105294,44119.82217293819,11.062241541157773,0.12750670423968666,1017605.5913243134,486172.83150624804,1282441.8716414934,645.090061492678,NA,107663.06222971171,107718.23364114019
320030028082,39,2012-06-04,1961419.0812158198,1993.923076923077,1.1025641025641026,358808.7948717949,496233.5641025641,855042.1025641026,1200.7229717948717,NA,21618.533222574726,20690.58608924139,10.59638621463547,0.30735474060472817,493018.27245582413,350264.88458021195,562579.8023884814,1639.1740638617348,NA,42809.279671547156,42770.11174573624
320030028101,29,2004-08-29,8213079.727992978,2000.5862068965516,2.3448275862068964,1600700.1379310344,2243748.896551724,3844449,3923.4777344827585,NA,29221.119909767684,27422.45017442286,4.953478153056484,1.4460750343347017,1842046.9784336726,2672666.1911969953,3935876.9000472436,7623.636938445023,NA,33580.47176073495,32234.307025068498
320030028102,18,2002-07-29,10357577.138009034,1998.8333333333333,2.388888888888889,4242016.722222222,13704846.5,17946862.833333332,4661.727161111111,3.2342666666666666,84147.70951652952,82592.50416375174,3.3998269852173015,2.3298293017222096,192377.24613367644,10233668.890305724,10183602.134044118,8045.112082906643,0.5319394569707654,27031.681092045652,28159.635627002564
320030028111,40,2011-10-18,2322717.0207039635,2004.225,1.125,179966.825,533708.875,713675.5,960.200465,NA,5256.871100139774,4433.048996389774,5.427789369153656,0.3349320635285418,165730.8546589748,547277.7479280416,659173.3050253562,1171.2202210406617,NA,5395.814376479484,4784.7190378018095
320030028112,43,2011-02-17,2190460.194076977,2004.139534883721,1.2325581395348837,320380.3953488372,904950.2325581395,1225330.465116279,1216.3807488372092,NA,9589.175963431666,8763.177218082828,5.289618742894683,0.5272213460490666,317623.64391848136,1720703.5055200786,2012335.1663210336,1517.2822516637727,NA,11918.090078549645,11951.583995399713
320030028141,20,2014-05-08,3835015.777138806,2006.5,1,421662.25,1526909.9,1948571.95,692.044615,NA,13049.099987505615,12357.055372505614,6.909185343096764,0,358869.20483914687,3755961.7236848366,4072331.6323551377,896.5926750839767,NA,17032.427783568975,16979.82070002133
320030028142,3,2005-01-01,3023756.9280495164,2007,1.3333333333333333,804686,1790087,2594772,1452.3366666666666,5.19176,16430.251368436813,15540.594518436814,0,0.5773502691896257,0,0,0,1678.5274224994964,1.5437851705467314,0,721.0598136334686
320030028143,29,2010-12-14,35818834.84859516,1999.7931034482758,1,824293.6896551724,1069459.7931034483,1893753.2413793104,2201.499351724138,5.209977931034483,20302.67798064117,18101.17862891703,2.2421181048417393,0,687000.535352053,1053504.5043972582,1686817.6534464378,4379.981484707539,1.071081345588184,21035.307095476986,18850.09189045146
320030028211,120,2010-06-23,2044773.2430549446,1999.1416666666667,1.0916666666666666,126670.18333333333,491313.1,617983.3583333333,1288.6817041666666,NA,5158.0602868252945,4138.429756408628,6.25279209342398,0.28976470701963286,198037.79624369318,986074.0529178861,1146516.488018503,2947.647516431044,NA,8917.798526288003,8116.055313375488
320030028212,29,2012-11-25,3305851.264902016,1998.2068965517242,1.3793103448275863,476007.3103448276,1603784.1724137932,2079791.4137931035,2659.3201620689656,NA,12525.729329181397,11186.757891825075,13.348031717782074,0.6218516763579259,785575.1408382771,2257077.9473789316,2952107.477038656,5990.638477626741,NA,17331.071690249304,15851.700317985256
320030028213,37,2010-12-03,7003631.923275716,1994.5675675675675,1.3243243243243243,597057.2702702703,1732021.4054054054,2329078.6486486485,2878.8806108108106,NA,19505.865627400974,17727.712340464037,5.595338042317712,0.6260126930757011,452609.9717287654,1763835.7195249924,2105224.096119213,6127.248630550491,NA,16466.94757765336,16282.376589566105
320030028221,22,2008-10-04,903225.6138928557,1991,1.2272727272727273,151340.77272727274,618080,769420.8636363636,1533.4454045454545,3.768436363636364,7034.1785347844525,6118.775716602635,15.467323467170887,0.5284134548067254,145223.07787673938,1121224.8184149843,1238743.1058933157,2511.0438061380796,1.0370260696293556,7198.414334177306,6601.112707891835
320030028222,1,NA,NaN,1977,1,572182,501801,1073982,0,NA,33750.81301750183,33750.81301750183,NA,NA,NA,NA,NA,NA,NA,NA,NA
320030028231,2,2016-04-01,61515081.7265802,1989,1.5,1610000,5747396,7357396,15540.8694,2.7432000000000003,0,-7841.54965,0,0.7071067811865476,0,0,0,21575.821369439087,0,0,10687.338957942058
320030028232,32,2008-01-30,2940282.245448672,1985.25,1.21875,176378.625,361738.4375,538117,1288.9207281249999,4.429125,6413.008385695592,5523.2925054872585,10.077121964964709,0.4908435793150795,171633.88344450502,588703.4086117496,705483.399742927,1979.5177677596364,1.2062866901416527,5799.835114620899,5117.586488900818
320030028233,27,2015-05-05,23310287.35713003,1989.4814814814815,1.037037037037037,1560465.888888889,5479945.333333333,7040411.259259259,2925.754751851852,NA,114542.62616010409,112012.65637491891,8.38666693843164,0.19245008972987526,1211801.3607665095,4580954.657765973,5790995.245402872,4670.790740446145,NA,106928.275021418,106092.27900437743
320030028241,51,2012-11-19,604407.2329959638,1982.6078431372548,1.0392156862745099,96884.17647058824,108643.45098039215,205527.58823529413,252.77361372549018,NA,3293.0331668151534,3058.323138383781,14.43340352290138,0.19603921176392136,55226.075088025544,125115.45084781715,139236.3541620042,334.9801931400524,NA,1768.0649859318466,1797.0148665274758
320030028242,27,2008-11-05,349544.7543446925,1981.8148148148148,1.037037037037037,82006.92592592593,88744.03703703704,170751,168.11459259259257,NA,3385.872809133221,3224.0341276517393,10.70239742026573,0.19245008972987526,126531.56147500114,122641.47030501346,244486.70454082114,238.10683228148292,NA,6146.115215566402,6165.704079880204
320030028251,13,2015-06-11,967322.8775372719,1989.076923076923,1.0769230769230769,68231.53846153847,164353.15384615384,232584.6923076923,486.98894615384614,NA,7919.393685225248,7450.434485225249,12.658735708734492,0.2773500981126146,60431.09667025108,156617.49417282335,210332.32271827385,702.40621297999,NA,9291.861062185202,9484.612739358332
320030028252,14,2011-02-26,905527.2173026238,1991.357142857143,1.2142857142857142,67169.5,187064.92857142858,254234.07142857142,518.9261285714285,3.178628571428572,2480.1470437039225,2047.8700722753508,15.01592561176373,0.4258153136263201,32678.769543613715,126719.56637240316,140118.25724363868,325.89428548254824,0.5570973059992737,793.0874360233552,750.10946798526
320030028262,10,2013-01-01,420760.82908822707,2000.5,1,385266.4,860136.2,1245402.6,510.90355,NA,16968.48357283473,16457.58002283473,12.9378857967169,0,146355.8493316888,388752.55500890996,483763.32480418566,295.24377510822495,NA,7582.9184728173805,7731.975761758904
320030028271,1,NA,NaN,1998,1,294249,13207,307455,0,NA,15620.879175467491,15620.879175467491,NA,NA,NA,NA,NA,NA,NA,NA,NA
320030028272,17,2013-06-18,8991102.916342786,1989.8235294117646,1.2352941176470589,348400.1176470588,906345.9411764706,1254745.8823529412,2786.945352941176,NA,13818.836777596895,12322.157665832188,10.41774504222031,0.4372373160976031,393966.7869330615,1272740.3648885184,1657798.3376785791,5642.825754317598,NA,15391.142470527104,13616.628859954297
320030028281,22,2007-09-06,2196812.0043792604,2002.6818181818182,1.4545454545454546,832396.6818181818,1139504.9090909092,1971901.5454545454,2116.135318181818,NA,11303.615945961097,10162.321851264127,5.995127892010181,0.9116846116771036,553987.6916298503,936979.765005419,1217357.4167935478,3181.503351807031,NA,5822.878411337326,5480.2603158182665
320030028292,3,NA,NaN,1991.3333333333333,1,428108.3333333333,386649.6666666667,814758,0,NA,19775.655821640492,19775.655821640492,3.5118845842842465,0,370793.31498064165,614933.0713340545,870781.6422312772,0,NA,14955.287741500837,14955.287741500837
320030028293,1,2012-01-01,827.8589841391503,1988,1,0,0,0,0,NA,1052.1835614061356,1052.1835614061356,NA,NA,NA,NA,NA,NA,NA,NA,NA
320030028294,8,2015-02-16,18002765.564256094,1995.625,1,895597.5,1519200.875,2414798.25,1253.011975,NA,24721.256208320858,23468.244233320856,4.103569874424672,0,602547.0631662606,1100698.3198387465,1701063.531873327,1730.2643400068837,NA,17141.92696761615,16729.28856378578
320030028302,15,2010-06-23,3932428.8777233795,2005.6666666666667,1.2,612935.9333333333,1191499.6666666667,1804435.6666666667,2161.3246933333335,NA,16878.10430027922,15556.558446945886,4.43471156521669,0.4140393356054125,685380.0823007904,1440448.981736432,1993035.7110886564,4286.9739050919725,NA,22577.533840803913,22177.451772049608
320030028303,40,2016-08-26,11591450.709857533,2005.55,1.275,1054527.375,2781960.175,3836487.175,2125.2942024999998,NA,25676.314705254787,24717.286328588118,5.569836346166459,0.6400120191179105,1172912.374319969,3481416.8736609337,4609596.263289042,6285.028889482461,NA,21129.542319953605,20363.559137978427
320030028311,28,2008-11-25,7992094.087855098,1999.5357142857142,1.3571428571428572,1606675.4285714286,1547544.857142857,3154220.214285714,4026.972796428571,NA,31658.00738565053,29377.90683505529,6.4433838755110475,0.6214848238238696,2001464.2797562808,2173466.7071617744,2890471.5907725785,7268.67597029609,NA,41527.23769152272,40224.29670736503
320030028331,1,NA,NaN,2000,1,748807,735338,1484145,0,NA,20922.266508750916,20922.266508750916,NA,NA,NA,NA,NA,NA,NA,NA,NA
320030028341,9,2000-11-01,1813046.6063855556,2013.111111111111,1,1077738.6666666667,2298870.777777778,3376609.5555555555,625.0931333333333,NA,26461.967202775744,25836.874069442412,8.738484485945554,0,254757.83603110228,927715.102801067,968907.9930515992,873.6490556210199,NA,9581.671634401264,9936.663825569532
320030028342,1,2020-11-01,3203262.5554515114,2001,1,241497,527984,769482,1151.96,2.7432000000000003,8012.782877187729,6860.822877187729,NA,NA,NA,NA,NA,NA,NA,NA,NA
320030028343,12,2008-08-26,5140291.78160691,2004,1.0833333333333333,380902.3333333333,488279.4166666667,869181.75,1776.1473583333334,4.39166,8498.406106535147,7028.751331535147,2.891995221924885,0.28867513459481287,218675.62678140978,280514.18106154416,454764.3238340103,2092.5225379160324,0.9185891012951231,6588.534025341053,5471.889694925452
320030028351,7,2010-06-19,5195058.56378626,2003.4285714285713,1,375292.28571428574,646643.1428571428,1021935.7142857143,910.0218571428571,4.9638857142857145,7741.064807661091,6831.042950518234,3.359421718944242,0,256757.17894261773,718632.2534619564,958245.719904645,1541.2216877694232,0.8923630267041386,8472.501997313379,7554.048147497042
320030028352,3,2016-09-30,1426497.6819128946,2004.6666666666667,1,212731.33333333334,263296,476027.3333333333,489.45913333333334,4.572,3723.111267539263,3233.6521342059295,2.309401076758503,0,52637.601392287375,46517.68853887734,6119.912853410034,226.36543525585643,0,0,226.36543525585657
320030028361,13,2009-08-19,28128632.901049554,2000.3846153846155,1.0769230769230769,557219.7692307692,3262599.076923077,3819818.846153846,5754.0902230769225,NA,15922.8379048386,12172.693581761676,1.325296290046213,0.2773500981126146,468470.12128259114,5353166.565485975,5738873.995204269,14181.267303826713,NA,19672.282125808397,19956.219578969867
320030028362,1,NA,NaN,2002,1,0,0,0,0,NA,2266.2416096484662,2266.2416096484662,NA,NA,NA,NA,NA,NA,NA,NA,NA
320030028371,65,2009-03-06,7579704.240365447,2004.0615384615385,1.2615384615384615,NA,1014572.2,NA,2138.7923938461536,NA,11980.573384766987,10307.711245972116,7.4474763407582465,0.83435834397089,NA,1744180.758333669,NA,5483.73448113032,NA,23702.299960540287,20604.499978263673
320030028372,21,2016-12-04,4011660.804990244,2009.142857142857,1.380952380952381,440061.09523809527,1259899.142857143,1699960.238095238,2019.433657142857,NA,12312.089950489715,11147.715413823047,8.533965750374875,0.9206622874969125,232980.3561128931,1119734.9260617124,1225922.1147643884,2950.7963330051707,NA,8983.536438760651,9022.944529830684
320030028382,3,NA,NaN,2006,1,1392722,1317913,2710635,1350.766,5.1816,70820.05,69469.284,0,0,0,0,0,836.4793227153496,0.7918936292204907,0,836.479322715348
320030028383,9,2008-08-21,1676642.8164952009,1993.2222222222222,1,96782.33333333333,391336.77777777775,488118.8888888889,451.01917777777777,NA,4703.350558971167,4252.331381193389,10.009717500731199,0,79920.45419196515,666863.961642811,733710.5895789982,712.4019470702226,NA,3014.352314813506,3007.7242193250167
320030028384,30,2014-09-15,18746151.80889731,2000.5666666666666,1.1333333333333333,763196.6666666666,2316536.466666667,3079732.9,2337.69844,NA,22493.79634286964,21009.54697786964,7.290444068274832,0.3457459036417604,1258366.6066500195,4322546.145445686,5574927.201957791,7850.7600256809665,NA,32409.50511336795,31209.264075708692
320030028411,75,2011-01-22,6093640.889408845,2008.7466666666667,3.56,5609141.026666666,69078897.36,74688038.37333333,9240.645326666667,NA,94213.59956361126,90793.41221843348,5.506981645769926,6.114316385734783,5762419.422347126,70779576.85109933,76153908.78299741,15178.874586378375,NA,83802.18556890136,80862.55862728939
